159930,377.0,2.0
481008,757.0,2.0
481009,343.0,2.0
400003,178.0,4.0
630103,8.0,5.0
400001,550.0,3.0
481001,102.0,4.0
630109,235.0,3.0
460300,366.0,2.0
630107,322.0,3.0
481004,286.0,4.0
310318,147.0,3.0
159921,68.0,4.0
160910,110.0,4.0
395012,360.0,2.0
159920,339.0,2.0
395011,513.0,1.0
371020,198.0,3.0
159925,308.0,2.0
159924,268.0,3.0
159923,197.0,3.0
372110,133.0,4.0
159922,14.0,5.0
159929,277.0,3.0
159928,266.0,3.0
159927,175.0,3.0
159926,426.0,1.0
200113,520.0,1.0
257010,203.0,4.0
310328,602.0,2.0
233013,7.0,5.0
233015,81.0,5.0
160916,255.0,3.0
160915,177.0,3.0
519601,215.0,3.0
519602,344.0,2.0
166009,34.0,5.0
166008,166.0,3.0
166007,111.0,4.0
166006,214.0,3.0
166005,103.0,4.0
166004,409.0,2.0
166003,522.0,1.0
166002,117.0,4.0
166001,98.0,4.0
166011,46.0,4.0
166010,180.0,3.0
160706,353.0,2.0
050128,355.0,3.0
050123,125.0,4.0
675011,451.0,2.0
310308,309.0,3.0
675013,423.0,2.0
410008,173.0,3.0
050116,195.0,3.0
410007,360.0,3.0
410009,533.0,3.0
050119,32.0,5.0
410004,297.0,3.0
410003,65.0,5.0
373010,126.0,4.0
410006,207.0,4.0
410005,524.0,1.0
270010,275.0,3.0
050111,523.0,1.0
257040,561.0,3.0
690206,361.0,2.0
690202,379.0,2.0
373020,652.0,2.0
410010,427.0,1.0
310518,429.0,2.0
270009,244.0,3.0
257050,365.0,3.0
270008,333.0,3.0
539003,202.0,3.0
000088,391.0,1.0
270007,222.0,4.0
560002,703.0,2.0
560003,519.0,3.0
270006,654.0,2.0
270005,436.0,3.0
376510,695.0,2.0
050106,21.0,5.0
560005,452.0,2.0
560006,591.0,3.0
162299,171.0,4.0
270002,728.0,2.0
270001,824.0,1.0
539001,195.0,3.0
539002,306.0,2.0
202101,413.0,3.0
202102,218.0,3.0
550017,400.0,2.0
550018,398.0,2.0
550015,44.0,5.0
550016,528.0,1.0
002031,137.0,4.0
000093,527.0,1.0
000092,45.0,5.0
550019,356.0,3.0
000091,155.0,4.0
159910,126.0,4.0
213001,77.0,5.0
213002,47.0,5.0
213003,186.0,4.0
159913,87.0,4.0
159912,243.0,3.0
159911,328.0,2.0
159918,2.0,5.0
202107,35.0,5.0
400022,698.0,2.0
159916,382.0,2.0
202108,224.0,3.0
159915,13.0,5.0
202105,29.0,5.0
257020,741.0,2.0
202103,253.0,3.0
159919,299.0,2.0
550002,525.0,3.0
550003,642.0,2.0
202110,271.0,3.0
550001,504.0,3.0
550006,368.0,2.0
550007,456.0,2.0
400018,319.0,3.0
550004,220.0,3.0
400015,78.0,5.0
550005,169.0,4.0
400016,442.0,2.0
550008,619.0,2.0
550009,13.0,5.0
159903,104.0,4.0
159902,329.0,2.0
159901,212.0,3.0
213010,132.0,4.0
159907,42.0,5.0
159906,179.0,3.0
610108,230.0,3.0
159905,180.0,3.0
400011,559.0,3.0
159909,261.0,3.0
159908,73.0,4.0
257030,276.0,4.0
400009,348.0,3.0
400007,692.0,2.0
213008,16.0,5.0
310508,23.0,5.0
213006,277.0,4.0
213007,263.0,3.0
